Image,Category,X_Original,Y_Original,Radius_Original,Diameter_Original
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,8030.8,6344.4,602,1204
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,8126,5433.2,407.52,815.04
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,2618,12899.6,587.04,1174.08
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,2985.2,13974,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,8452.4,7840.4,287.84,575.68
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,15565.2,1788.4,497.28,994.56
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,7677.2,4290.8,347.68,695.36
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,11974.8,360.4,347.68,695.36
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,1434.8,14871.6,616.96,1233.92
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,4889.2,15959.6,497.28,994.56
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,8289.2,15687.6,272.88,545.76
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,13457.2,13470.8,272.88,545.76
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,8126,1557.2,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,9703.6,578,572.08,1144.16
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,14844.4,12192.4,377.6,755.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,11471.6,2182.8,602,1204
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,11403.6,3366,422.48,844.96
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,5188.4,14082.8,452.4,904.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,1978.8,15606,377.6,755.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,6113.2,9540.4,347.68,695.36
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,13919.6,1135.6,317.76,635.52
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,16000.4,9730.8,557.12,1114.24
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,15674,3094,287.84,575.68
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,6997.2,2101.2,332.72,665.44
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,10574,3787.6,422.48,844.96
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,1706.8,12722.8,587.04,1174.08
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,10546.8,6562,362.64,725.28
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,12818,6575.6,228,456
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,14286.8,387.6,286.48,572.96
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,11716.4,15782.8,497.28,994.56
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,9105.2,4086.8,272.88,545.76
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,12206,14858,228,456
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,15810,4794,168.16,336.32
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,6684.4,15347.6,317.76,635.52
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,13794,2790,1180,2360
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,11994,11562,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,9414,13386,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,9222,14730,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,10614,10602,1153.6,2307.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,13470,11790,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,10026,12282,1180,2360
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,12750,10098,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,10398,13218,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,10758,9318,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,9846,9882,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,13626,3954,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,13890,10518,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,10902,14730,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,12606,4254,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,13734,5658,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,11034,11490,1100.8,2201.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,12726,3174,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,13590,9462,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,14694,3534,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,9894,5874,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,8898,9618,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,11442,12390,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,12306,13326,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,11550,10290,1140.4,2280.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,9402,11106,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,13926,8118,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,12690,8046,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,12570,12342,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,12510,9150,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,12414,5598,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,14622,2106,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,13986,6894,1166.8,2333.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,11382,4602,1180,2360
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,9246,6606,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,11274,13638,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,10722,8118,1153.6,2307.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,14622,9498,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,12990,6786,1127.2,2254.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,9150,4782,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,14358,11382,1140.4,2280.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,9546,8814,1153.6,2307.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,14646,5958,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,10122,14154,1180,2360
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,11154,5670,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,11766,8418,1140.4,2280.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,10506,6786,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,14910,7434,1034.8,2069.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,9558,7794,1114,2228
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,3750,14166,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,14802,4698,1166.8,2333.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,14862,10434,1074.4,2148.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,9030,12198,1100.8,2201.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,8190,14838,995.2,1990.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,11970,6810,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,10266,4674,1180,2360
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,13110,2046,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,4386,14946,995.2,1990.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,15018,1122,955.6,1911.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,2958,13602,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,4422,11694,955.6,1911.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,1950,14922,1048,2096
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,8730,5670,955.6,1911.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,7326,10494,1114,2228
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,8610,10542,982,1964
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,14922,8586,902.8,1805.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,12618,1146,1166.8,2333.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,13458,12774,770.8,1541.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,8718,3678,955.6,1911.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,5346,11382,836.8,1673.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,11766,3714,876.4,1752.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,4014,12894,823.6,1647.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,8190,1554,1180,2360
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,6126,10542,863.2,1726.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,8178,4506,757.6,1515.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,7854,3102,1166.8,2333.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,9690,3882,1100.8,2201.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,3006,14838,1021.6,2043.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,12102,2178,863.2,1726.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,10026,15390,929.2,1858.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,8538,8322,902.8,1805.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,8478,13722,718,1436
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,11514,1314,797.2,1594.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,7710,12006,1153.6,2307.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,9318,2898,757.6,1515.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,7926,9474,678.4,1356.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,15462,2742,718,1436
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,11910,14478,665.2,1330.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,4794,10302,902.8,1805.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,2946,11790,968.8,1937.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,10110,666,836.8,1673.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Medium,8862,15654,678.4,1356.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Large,9978,11742,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Large,9618,9942,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Large,11178,10638,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Large,13086,9762,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Large,13554,3126,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Large,10902,13134,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Large,12750,11766,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Large,11850,8622,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Large,13326,5694,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Large,11682,5730,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Large,9690,14286,1539.6,3079.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Large,13566,7842,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Large,10170,6498,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Large,14310,10866,1526.4,3052.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Large,9018,4374,1513.2,3026.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Large,10254,8322,1579.2,3158.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Large,3042,14238,1579.2,3158.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Large,10482,2346,1513.2,3026.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Large,7734,10674,1473.6,2947.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Large,13374,990,1209.6,2419.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Extra-Large,11718,8706,3808,7616
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Extra-Large,8298,12450,3517.6,7035.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Extra-Large,11742,4506,3794.8,7589.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Extra-Large,11538,11934,2725.6,5451.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Extra-Large,8442,8622,3847.6,7695.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Extra-Large,6198,15342,3992.8,7985.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Extra-Large,15642,7278,3992.8,7985.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Extra-Large,12558,15006,3992.8,7985.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Extra-Large,12426,1290,3530.8,7061.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Extra-Large,5166,11670,3900.4,7800.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Extra-Large,15534,4002,3200.8,6401.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Extra-Large,9342,2346,2686,5372
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Extra-Large,5586,6846,3860.8,7721.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Extra-Large,15582,10494,3979.6,7959.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Extra-Large,1842,12858,3121.6,6243.2
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Extra-Large,15690,13710,3768.4,7536.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Extra-Large,5958,3498,3926.8,7853.6
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Extra-Large,9438,15990,2158,4316
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Extra-Large,2358,9690,3451.6,6903.2
moon_images/NAC_ROI_SULPICUSLOC_E218N0091_5M.TIF,Small,2346,3039.6,479.6,959.2
moon_images/NAC_ROI_SULPICUSLOC_E218N0091_5M.TIF,Small,5174.8,2101.2,542.16,1084.32
moon_images/NAC_ROI_SULPICUSLOC_E218N0091_5M.TIF,Small,2441.2,6303.6,392.56,785.12
moon_images/NAC_ROI_SULPICUSLOD_E217N0095_5M.TIF,Small,3706,7690.8,631.92,1263.84
moon_images/NAC_ROI_SULPICUSLOD_E217N0095_5M.TIF,Small,1638.8,822.8,587.04,1174.08
moon_images/NAC_ROI_SULPICUSLOD_E217N0095_5M.TIF,Small,3515.6,1788.4,631.92,1263.84
moon_images/NAC_ROI_SULPICUSLOD_E217N0095_5M.TIF,Small,4277.2,9186.8,631.92,1263.84
moon_images/NAC_ROI_SULPICUSLOD_E217N0095_5M.TIF,Small,2237.2,1407.6,631.92,1263.84
moon_images/NAC_ROI_SULPICUSLOD_E217N0095_5M.TIF,Small,3066.8,5732.4,616.96,1233.92
moon_images/NAC_ROI_SULPICUSLOD_E217N0095_5M.TIF,Small,3950.8,2658.8,602,1204
moon_images/NAC_ROI_SULPICUSLOD_E217N0095_5M.TIF,Small,4821.2,8071.6,631.92,1263.84
moon_images/NAC_ROI_SULPICUSLOD_E217N0095_5M.TIF,Small,3080.4,3053.2,557.12,1114.24
moon_images/NAC_ROI_SULPICUSLOD_E217N0095_5M.TIF,Small,4426.8,4712.4,616.96,1233.92
moon_images/NAC_ROI_SULPICUSLOD_E217N0095_5M.TIF,Small,4535.6,6235.6,631.92,1263.84
moon_images/NAC_ROI_SULPICUSLOD_E217N0095_5M.TIF,Small,2754,7187.6,527.2,1054.4
moon_images/NAC_ROI_SULPICUSLOD_E217N0095_5M.TIF,Small,3937.2,6888.4,437.44,874.88
moon_images/NAC_ROI_SULPICUSLOD_E217N0095_5M.TIF,Small,2618,5052.4,587.04,1174.08
moon_images/NAC_ROI_SULPICUSLOD_E217N0095_5M.TIF,Small,1366.8,1897.2,497.28,994.56
moon_images/NAC_ROI_SULPICUSLOD_E217N0095_5M.TIF,Small,3338.8,9105.2,512.24,1024.48
moon_images/NAC_ROI_SULPICUSLOD_E217N0095_5M.TIF,Small,2359.6,2590.8,542.16,1084.32
moon_images/NAC_ROI_SULPICUSLOD_E217N0095_5M.TIF,Small,2305.2,9418,377.6,755.2
moon_images/NAC_ROI_SULPICUSLOD_E217N0095_5M.TIF,Small,4358.8,1938,287.84,575.68
moon_images/NAC_ROI_SULPICUSLOD_E217N0095_5M.TIF,Small,3869.2,5623.6,301.44,602.88
moon_images/NAC_ROI_SULPICUSLOD_E217N0095_5M.TIF,Small,3406.8,4875.6,377.6,755.2
moon_images/NAC_ROI_SULPICUSLOF_E208N0095_20M.TIF,Small,754.8,673.2,527.2,1054.4
moon_images/NAC_ROI_SULPICUSLOF_E208N0095_20M.TIF,Small,714,1625.2,631.92,1263.84
moon_images/NAC_ROI_SULPICUSLOF_E208N0095_20M.TIF,Small,1489.2,1081.2,437.44,874.88
moon_images/NAC_ROI_SULPICUSLOF_E208N0095_20M.TIF,Small,537.2,2427.6,211.68,423.36
moon_images/NAC_ROI_SULPICUSLOF_E208N0095_20M.TIF,Medium,378,1710,902.8,1805.6
moon_images/NAC_ROI_TORICELILOA_E047S0284_5M.TIF,Small,3556.4,7446,482.32,964.64
moon_images/NAC_ROI_TORICELILOA_E047S0284_5M.TIF,Small,4345.2,7772.4,631.92,1263.84
moon_images/NAC_ROI_TORICELILOA_E047S0284_5M.TIF,Small,2454.8,6997.2,631.92,1263.84
moon_images/NAC_ROI_TORICELILOA_E047S0284_5M.TIF,Small,986,4481.2,525.84,1051.68
moon_images/NAC_ROI_TORICELILOA_E047S0284_5M.TIF,Small,3366,8343.6,452.4,904.8
moon_images/NAC_ROI_TORICELILOA_E047S0284_5M.TIF,Small,4386,6779.6,437.44,874.88
moon_images/NAC_ROI_TORICELILOA_E047S0284_5M.TIF,Small,727.6,7677.2,422.48,844.96
moon_images/NAC_ROI_TORICELILOA_E047S0284_5M.TIF,Small,5215.6,10030,346.32,692.64
moon_images/NAC_ROI_TORICELILOA_E047S0284_5M.TIF,Small,618.8,8874,452.4,904.8
moon_images/NAC_ROI_TORICELILOA_E047S0284_5M.TIF,Small,2250.8,4304.4,570.72,1141.44
moon_images/NAC_ROI_TORICELILOA_E047S0284_5M.TIF,Small,1462,8289.2,169.52,339.04
moon_images/NAC_ROI_TORICELILOA_E047S0284_5M.TIF,Extra-Large,3630,5718,2354.8,4709.6
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,4005.2,19427.6,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,999.6,17700.4,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,2930.8,15864.4,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,4930,19672.4,602,1204
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,1570.8,18992.4,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,3284.4,18829.2,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,1258,13443.6,616.96,1233.92
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,1829.2,17809.2,572.08,1144.16
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,2482,16925.2,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,3066.8,19713.2,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,2427.6,18761.2,602,1204
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,1081.2,15211.6,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,3352.4,17061.2,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,2835.6,17850,602,1204
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,2101.2,15878,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,2006,14722,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,3665.2,17877.2,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,3774,13294,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,958.8,16422,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,5052.4,18842.8,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,2822,4726,602,1204
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,5066,8914.8,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,5066,12600.4,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,686.8,19210,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,2250.8,19699.6,616.96,1233.92
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,4209.2,9064.4,602,1204
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,1271.6,14300.4,482.32,964.64
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,5678,9594.8,587.04,1174.08
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,4753.2,13620.4,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,4263.6,15932.4,616.96,1233.92
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,5365.2,11444.4,616.96,1233.92
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,4236.4,12573.2,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,3706,14817.2,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,3787.6,7418.8,602,1204
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,1856.4,12586.8,587.04,1174.08
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,4807.6,9771.6,542.16,1084.32
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,4032.4,10016.4,602,1204
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,3991.6,14069.2,587.04,1174.08
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,3447.6,5378.8,572.08,1144.16
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,2006,13851.6,527.2,1054.4
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,4386,18380.4,557.12,1114.24
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,5542,13280.4,482.32,964.64
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,5310.8,10506,602,1204
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,4562.8,8126,557.12,1114.24
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,3270.8,12355.6,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,3230,9690,527.2,1054.4
